title,type,number_of_episodes,genres,popularity,actress,SumOfTime,Dates,TMBDid,Release Date
Shooter,series,17,"['Action & Adventure', 'War & Politics', 'Drama']",83.17,"['Ryan Phillippe', 'Shantel VanSanten', 'Cynthia Addai-Robinson', 'Omar Epps', 'Lexy Kolker', 'Jesse Bradford']",,"['4/5/23', '4/4/23', '4/4/23', '4/4/23', '4/4/23', '4/3/23', '3/30/23', '3/30/23', '3/30/23', '3/29/23', '3/29/23', '3/29/23', '3/28/23', '3/28/23', '3/28/23', '3/27/23', '3/27/23']",66857.0,2016-11-15
Shooter,film,1,"['Action', 'Drama', 'Mystery', 'Thriller', 'Crime']",45.227,"['Mark Wahlberg', 'Michael Peña', 'Danny Glover', 'Kate Mara', 'Elias Koteas', 'Rhona Mitra', 'Jonathan Walker', 'Louis Ferreira', 'Tate Donovan', 'Rade Šerbedžija']",,['3/26/23'],7485.0,2007-03-22
365 Days,film,1,"['Romance', 'Drama']",168.398,"['Anna-Maria Sieklucka', 'Michele Morrone', 'Simone Susinna', 'Magdalena Lamparska', 'Otar Saralidze', 'Ewa Kasprzyk', 'Dariusz Jakubowski', 'Ramón Langa', 'Tomasz Mandes', 'Natalia Siwiec']",,['2/12/23'],829560.0,2022-08-19
Good Will Hunting,film,1,['Drama'],90.125,"['Matt Damon', 'Robin Williams', 'Ben Affleck', 'Stellan Skarsgård', 'Minnie Driver', 'Casey Affleck', 'Cole Hauser', 'Vik Sahay', 'John Mighton', 'Rachel Majorowski']",,['12/14/22'],489.0,1997-12-05
Death Note,film,1,"['TV Movie', 'Crime', 'Drama', 'Fantasy', 'Thriller', 'Animation']",28.679,"['Keiji Fujiwara', 'Aya Hirano', 'Hideo Ishikawa', 'Takuya Kirimoto', 'Hidenobu Kiuchi', 'Kiyoshi Kobayashi', 'Naoko Matsui', 'Mamoru Miyano', 'Miki Nagasawa', 'Ryou Naitou']",,['10/29/22'],51482.0,2007-08-31
The Redeem Team,film,1,['Documentary'],35.501,"['Kobe Bryant', 'LeBron James', 'Carmelo Anthony', 'Dwyane Wade', 'Mike Krzyzewski', 'Chris Bosh', 'Carlos Boozer', 'Chris Paul', 'Dwight Howard', 'Doug Collins']",,['10/21/22'],1018648.0,2022-10-07
Twilight,film,1,"['Fantasy', 'Drama', 'Romance']",99.232,"['Kristen Stewart', 'Robert Pattinson', 'Billy Burke', 'Peter Facinelli', 'Elizabeth Reaser', 'Cam Gigandet', 'Ashley Greene', 'Anna Kendrick', 'Nikki Reed', 'Taylor Lautner']",,['8/18/22'],8966.0,2008-11-20
The Tinder Swindler,film,1,"['Documentary', 'Crime']",17.13,"['Shimon Yehuda Hayut', 'Cecilie Fjellhøy', 'Pernilla Sjöholm', 'Ayleen Charlotte', 'Kristoffer Kumar', 'Erlend Ofte Arntsen', 'Natalie Remøe Hansen']",,['8/18/22'],923632.0,2022-02-02
Jackass 4.5,film,1,"['Comedy', 'Action', 'Documentary']",20.25,"['Johnny Knoxville', 'Steve-O', 'Chris Pontius', 'Dave England', 'Ehren McGhehey', 'Jason Acuña', 'Preston Lacy', 'Zach Holmes', 'Sean «Poopies» McInerney', 'Jasper Dolphin']",,['8/18/22'],828853.0,2022-05-20
Inside the Mind of a Cat,film,1,['Documentary'],28.274,"['Yuki Hattori', 'Maryna Savitska', 'Svitlana Savytska', 'Wailani Sung', 'Kristin Vitale']",,['8/18/22'],1003180.0,2022-08-18
Scary Movie,film,1,['Comedy'],81.95,"['Anna Faris', 'Jon Abrahams', 'Marlon Wayans', 'Shawn Wayans', 'Regina Hall', 'Shannon Elizabeth', 'Cheri Oteri', 'Carmen Electra', 'Tanja Reichert', 'Lochlyn Munro']",,['8/18/22'],4247.0,2000-07-07
Barbie and the Magic of Pegasus,film,1,"['Animation', 'Family', 'Romance']",32.151,"['Kelly Sheridan', 'Kathleen Barr', 'Lalainia Lindbjerg', 'Colin Murdock', 'Mark Hildreth', 'Brian Drummond', 'Russell Roberts', 'John DeSantis', 'Chantal Strand', 'Andrea Libman']",,['8/16/22'],15906.0,2005-10-04
The Conjuring,film,1,"['Horror', 'Thriller']",99.456,"['Patrick Wilson', 'Vera Farmiga', 'Lili Taylor', 'Ron Livingston', 'Mackenzie Foy', 'Joey King', 'Shannon Kook', 'John Brotherton', 'Hayley McFarland', 'Shanley Caswell']",,['8/15/22'],138843.0,2013-07-18
Hustle,film,1,"['Drama', 'Comedy']",60.216,"['Adam Sandler', 'Queen Latifah', 'Juancho Hernangómez', 'Ben Foster', 'Kenny Smith', 'Anthony Edwards', 'Robert Duvall', 'Jordan Hull', 'María Botto', 'Ainhoa Pillet']",,['6/28/22'],705861.0,2022-06-03
Interceptor,film,1,"['Action', 'Thriller', 'Adventure']",39.213,"['Elsa Pataky', 'Luke Bracey', 'Aaron Glenane', 'Belinda Jombwe', 'Mayen Mehta', 'Paul Caesar', 'Marcus Johnson', 'Rhys Muldoon', 'Colin Friels', 'Zoe Carides']",,['6/7/22'],831946.0,2022-05-26
Gierek,film,1,['Drama'],2.975,"['Michał Koterski', 'Małgorzata Kożuchowska', 'Antoni Pawlicki', 'Sebastian Stankiewicz', 'Rafał Zawierucha', 'Agnieszka Więdłocha', 'Ewa Ziętek', 'Jan Frycz', 'Krzysztof Tyniec', 'Mikołaj Roznerski']",,['5/22/22'],879837.0,2022-01-28
Along for the Ride,film,1,"['Romance', 'Drama']",22.758,"['Emma Pasarow', 'Belmont Cameli', 'Kate Bosworth', 'Andie MacDowell', 'Laura Kariuki', 'Dermot Mulroney', 'Genevieve Hannelius', 'Samia Finnerty', 'Paul Karmiryan', 'Marcus Scribner']",,['5/8/22'],778106.0,2022-05-06
Furioza,film,1,"['Drama', 'Action', 'Crime']",11.447,"['Mateusz Banasiuk', 'Weronika Książkiewicz', 'Mateusz Damięcki', 'Łukasz Simlat', 'Wojciech Zieliński', 'Szymon Bobrowski', 'Janusz Chabior', 'Sebastian Stankiewicz', 'Konrad Eleryk', 'Paulina Gałązka']",,['4/6/22'],866678.0,2021-10-22
How I Fell in Love with a Gangster,film,1,"['Crime', 'Drama']",12.97,"['Tomasz Włosok', 'Aleks Kurdzielewicz', 'Antoni Królikowski', 'Agnieszka Grochowska', 'Magdalena Lamparska', 'Krystyna Janda', 'Klaudiusz Kaufmann', 'Eryk Lubos', 'Sebastian Fabijański', 'Julia Wieniawa-Narkiewicz']",,['2/21/22'],809972.0,2022-01-05
Don't Look Up,film,1,"['Science Fiction', 'Comedy', 'Drama']",32.693,"['Jennifer Lawrence', 'Leonardo DiCaprio', 'Meryl Streep', 'Rob Morgan', 'Jonah Hill', 'Cate Blanchett', 'Mark Rylance', 'Tyler Perry', 'Timothée Chalamet', 'Ron Perlman']",,['1/8/22'],646380.0,2021-12-07
The Unforgivable,film,1,"['Drama', 'Crime']",20.932,"['Sandra Bullock', 'Viola Davis', ""Vincent D'Onofrio"", 'Jon Bernthal', 'Richard Thomas', 'Linda Emond', 'Aisling Franciosi', 'Emma Nelson', 'Will Pullen', 'Tom Guiry']",,['12/19/21'],645886.0,2021-11-24
Red Notice,film,1,"['Action', 'Comedy', 'Crime', 'Thriller']",99.656,"['Dwayne Johnson', 'Ryan Reynolds', 'Gal Gadot', 'Ritu Arya', 'Chris Diamantopoulos', 'Ivan Mbakop', 'Vincenzo Amato', 'Rafael Petardi', 'Seth Michaels', 'Sebastien Large']",,['11/27/21'],512195.0,2021-11-04
Operation Hyacinth,film,1,['Thriller'],11.043,"['Tomasz Zietek', 'Hubert Miłkowski', 'Adrianna Chlebicka', 'Tomasz Schuchardt', 'Marek Kalita', 'Mirosław Zbrojewicz', 'Sebastian Stankiewicz', 'Piotr Trojan', 'Jacek Poniedziałek', 'Agnieszka Suchora']",,['10/15/21'],809970.0,2021-08-18
The Life Ahead,film,1,['Drama'],8.607,"['Sophia Loren', 'Ibrahima Gueye', 'Renato Carpentieri', 'Diego Iosif Pirvu', 'Massimiliano Rossi', 'Abril Zamora', 'Babak Karimi', 'Malich Cissé', 'Simone Surico', 'Nicola Valenzano']",,['8/23/21'],667869.0,2020-11-03
Richard Jewell,film,1,"['Drama', 'History', 'Crime']",17.147,"['Paul Walter Hauser', 'Jon Hamm', 'Kathy Bates', 'Sam Rockwell', 'Olivia Wilde', 'Nina Arianda', 'Ian Gomez', 'Wayne Duvall', 'Dylan Kussman', 'Mike Pniewski']",,['8/1/21'],292011.0,2019-12-13
The Matrix,film,1,"['Action', 'Science Fiction']",67.822,"['Keanu Reeves', 'Laurence Fishburne', 'Carrie-Anne Moss', 'Hugo Weaving', 'Joe Pantoliano', 'Marcus Chong', 'Anthony Ray Parker', 'Matt Doran', 'Gloria Foster', 'Belinda McClory']",,['7/10/21'],603.0,1999-03-30
Eli,film,1,['Horror'],18.081,"['Charlie Shotwell', 'Lili Taylor', 'Kelly Reilly', 'Max Martini', 'Sadie Sink', 'Deneen Tyler', 'Katia Gomez', 'Austin Foxx', 'Parker Lovein', 'Lou Beatty Jr.']",,['7/10/21'],483202.0,2019-10-18
Fanatyk,film,1,"['Drama', 'Comedy']",2.61,"['Piotr Cyrwus', 'Anna Radwan', 'Marian Dziędziel', 'Mikołaj Kubacki', 'Łukasz Szczepanowski', 'Sandra Staniszewska']",,['4/18/21'],494373.0,2017-12-24
Prime Time,film,1,"['Crime', 'Drama', 'Thriller']",2.224,"['Malin Crépin', 'Björn Kjellman', 'Leif Andrée', 'Kajsa Ernst', 'Erik Johansson', 'Felix Engström', 'Richard Ulfsäter', 'Moa Gammel', 'Josephine Bornebusch', 'Maria Kulle']",,['4/15/21'],118281.0,2012-07-04
The Trial of the Chicago 7,film,1,"['Drama', 'History']",16.955,"['Eddie Redmayne', 'Sacha Baron Cohen', 'Joseph Gordon-Levitt', 'Michael Keaton', 'Frank Langella', 'John Carroll Lynch', 'Mark Rylance', 'Alex Sharp', 'Yahya Abdul-Mateen II', 'Jeremy Strong']",,['4/5/21'],556984.0,2020-09-25
The Loop,film,1,['Horror'],3.842,"['Sarah Cadol', 'Nathan Meyer', 'Ben Hawkins']",,['3/1/21'],1122025.0,2023-05-11
News of the World,film,1,"['Drama', 'Western', 'Adventure', 'Action']",11.326,"['Tom Hanks', 'Helena Zengel', 'Michael Angelo Covino', 'Ray McKinnon', 'Mare Winningham', 'Elizabeth Marvel', 'Fred Hechinger', 'Bill Camp', 'Thomas Francis Murphy', 'Gabriel Ebert']",,['2/14/21'],581032.0,2020-12-25
All My Friends Are Dead,film,1,"['Comedy', 'Drama', 'Thriller']",8.173,"['Julia Wieniawa-Narkiewicz', 'Mateusz Więcławek', 'Adam Woronowicz', 'Monika Krzywkowska', 'Paulina Gałązka', 'Aleksandra Pisula', 'Adam Turczyk', 'Nikodem Rozbicki', 'Katarzyna Chojnacka', 'Konrad Zygadlo']",,['1/8/21'],780154.0,2020-12-28
Jackass 3,film,1,"['Comedy', 'Documentary', 'Action']",16.201,"['Johnny Knoxville', 'Bam Margera', 'Ryan Dunn', 'Steve-O', 'Chris Pontius', 'Jason Acuña', 'Preston Lacy', 'Ehren McGhehey', 'Dave England', 'Phil Margera']",,['12/21/20'],16290.0,2010-10-15
Coach Carter,film,1,"['Drama', 'History']",48.688,"['Samuel L. Jackson', 'Rob Brown', ""Robert Ri'chard"", 'Rick Gonzalez', 'Nana Gbewonyo', 'Antwon Tanner', 'Channing Tatum', 'Ashanti', 'Texas Battle', 'Lacey Beeman']",,['12/15/20'],7214.0,2005-01-14
Safe House,film,1,"['Action', 'Thriller']",29.138,"['Denzel Washington', 'Ryan Reynolds', 'Vera Farmiga', 'Brendan Gleeson', 'Sam Shepard', 'Rubén Blades', 'Nora Arnezeder', 'Robert Patrick', 'Liam Cunningham', 'Joel Kinnaman']",,['9/7/20'],59961.0,2012-02-08
Zenek,film,1,"['Music', 'Drama']",1.802,"['Krzysztof Czeczot', 'Magdalena Berus', 'Jakub Zając', 'Klara Bielawka', 'Karol Dziuba', 'Jan Frycz', 'Roman Gancarczyk', 'Agnieszka Suchora', 'Jędrzej Bigosiński', 'Olga Miłaszewska']",,['8/25/20'],669464.0,2020-02-14
Venom,film,1,"['Science Fiction', 'Action']",70.767,"['Tom Hardy', 'Michelle Williams', 'Riz Ahmed', 'Scott Haze', 'Reid Scott', 'Jenny Slate', 'Melora Walters', 'Woody Harrelson', 'Peggy Lu', 'Malcolm C. Murray']",,['7/9/20'],335983.0,2018-09-28
The Fighter,film,1,['Drama'],13.388,"['Mark Wahlberg', 'Christian Bale', 'Amy Adams', 'Melissa Leo', ""Mickey O'Keefe"", 'Jack McGee', 'Melissa McMeekin', 'Bianca Hunter', 'Erica McDermott', 'Jill Quigg']",,['6/21/20'],45317.0,2010-12-10
Extraction,film,1,"['Drama', 'Action', 'Thriller']",50.735,"['Chris Hemsworth', 'Rudhraksh Jaiswal', 'Randeep Hooda', 'Golshifteh Farahani', 'Pankaj Tripathi', 'David Harbour', 'Bryon Lerum', 'Ryder Lerum', 'Shivam Vichare', 'Piyush Khati']",,['5/2/20'],545609.0,2020-04-24
Bad Boy,film,1,"['Action', 'Crime']",1.532,"['Antoni Królikowski', 'Maciej Stuhr', 'Katarzyna Zawadzka', 'Andrzej Grabowski', 'Małgorzata Kożuchowska', 'Piotr Stramowski', 'Kamil Grosicki', 'Sławomir Peszko', 'Zbigniew Zamachowski', 'Zbigniew Kozłowski']",,['4/19/20'],674358.0,2020-02-21
Circle,film,1,"['Science Fiction', 'Mystery', 'Drama', 'Thriller', 'Horror']",14.148,"['Julie Benz', 'Carter Jenkins', 'Cesar Garcia', 'Mercy Malick', 'Lisa Pelikan', 'Molly Jackson', 'Sara Sanderson', 'Michael Nardelli', 'Lawrence Kao', 'Fay DeWitt']",,['3/29/20'],335866.0,2015-05-28
The Platform,film,1,"['Drama', 'Science Fiction', 'Thriller']",93.419,"['Iván Massagué', 'Antonia San Juan', 'Zorion Eguileor', 'Emilio Buale', 'Alexandra Masangkay', 'Zihara Llana', 'Mario Pardo', 'Algis Arlauskas', 'Txubio Fernández de Jáuregui', 'Eric Goode']",,['3/29/20'],619264.0,2019-11-08
Nobody Sleeps in the Woods Tonight,film,1,"['Horror', 'Thriller', 'Comedy']",33.024,"['Mateusz Więcławek', 'Julia Wieniawa-Narkiewicz', 'Zofia Wichłacz', 'Andrzej Grabowski', 'Wojciech Mecwaldowski', 'Izabela Dąbrowska', 'Sebastian Stankiewicz', 'Robert Wabich', 'Lech Dyblik', 'Pawel Krawczyk']",,['3/22/20'],871964.0,2021-10-27
Ultras,film,1,['Drama'],9.96,"['Aniello Arena', 'Ciro Nacca', 'Simone Borrelli', 'Daniele Vicorito', 'Salvatore Pelliccia', 'Antonia Truppo', 'Angelo Caianiello', 'Giuseppe Cirillo', 'Grimaldi Teodoro']",,['3/22/20'],668195.0,2020-03-09
World War Z,film,1,"['Action', 'Drama', 'Horror', 'Science Fiction', 'Thriller']",80.923,"['Brad Pitt', 'Mireille Enos', 'Daniella Kertesz', 'James Badge Dale', 'Ludi Boeken', 'Matthew Fox', 'Fana Mokoena', 'David Morse', 'Elyes Gabel', 'Sterling Jerins']",,['3/21/20'],72190.0,2013-06-20
6 Underground,film,1,"['Action', 'Comedy', 'Thriller']",36.826,"['Ryan Reynolds', 'Mélanie Laurent', 'Manuel Garcia-Rulfo', 'Ben Hardy', 'Adria Arjona', 'Dave Franco', 'Corey Hawkins', 'Lior Raz', 'Payman Maadi', 'Yuri Kolokolnikov']",,['3/21/20'],509967.0,2019-12-13
Spenser Confidential,film,1,"['Comedy', 'Action', 'Thriller']",20.527,"['Mark Wahlberg', 'Winston Duke', 'Alan Arkin', 'Iliza Shlesinger', 'Michael Gaston', 'Bokeem Woodbine', 'Marc Maron', 'James DuMont', 'Post Malone', 'Colleen Camp']",,['3/16/20'],581600.0,2020-03-06
The Purge,film,1,"['Science Fiction', 'Horror', 'Thriller']",39.073,"['Ethan Hawke', 'Lena Headey', 'Max Burkholder', 'Adelaide Kane', 'Edwin Hodge', 'Rhys Wakefield', 'Arija Bareikis', 'Tony Oller', 'Tom Yi', 'Chris Mulkey']",,['8/29/19'],158015.0,2013-05-31
