title,type,number_of_episodes,genres,popularity,actress,SumOfTime,Dates,TMBDid,Release Date
Shooter,series,11,"['Action & Adventure', 'War & Politics', 'Drama']",71.736,"['Ryan Phillippe', 'Shantel VanSanten', 'Cynthia Addai-Robinson', 'Omar Epps', 'Lexy Kolker', 'Jesse Bradford']",,"['11/23/21', '11/23/21', '11/23/21', '11/22/21', '11/22/21', '11/22/21', '11/22/21', '11/22/21', '11/22/21', '11/21/21', '11/21/21']",66857.0,2016-11-15
John Wick,series,1,"['Action & Adventure', 'Crime']",18.924,"['Mel Gibson', 'Colin Woodell', 'Mishel Prada', 'Ben Robson', 'Hubert Point-Du Jour', 'Kate Nhung', 'Jessica Allain', 'Ayomide Adegun', 'Jeremy Bobb', 'Peter Greene']",,['5/27/19'],72710.0,
Baby Driver,film,1,"['Action', 'Crime']",31.645,"['Ansel Elgort', 'Kevin Spacey', 'Lily James', 'Jon Hamm', 'Jamie Foxx', 'Eiza González', 'Jon Bernthal', 'Flea', 'CJ Jones', 'Sky Ferreira']",,['4/30/23'],339403.0,2017-06-28
Polar,film,1,"['Action', 'Adventure', 'Thriller']",91.003,"['Macarena Gómez', 'Pedro Casablanc', 'Petra Martínez', 'Salva Reina', 'Álvaro Cervantes', 'Jordi Vilches', 'Lucía Díez', 'Marco Cáceres', 'Stany Coppet']",,['3/7/23'],855440.0,2022-10-26
Schumacher,film,1,['Documentary'],12.03,"['Michael Schumacher', 'Mick Schumacher', 'Corinna Schumacher', 'Ralf Schumacher', 'Rolf Schumacher', 'Gina Schumacher', 'Jean Todt', 'Bernie Ecclestone', 'Sebastian Vettel', 'Mika Häkkinen']",,['3/1/23'],855823.0,2021-09-15
Out of Africa,film,1,"['History', 'Romance', 'Drama']",15.666,"['Robert Redford', 'Meryl Streep', 'Klaus Maria Brandauer', 'Michael Kitchen', 'Malick Bowens', 'Michael Gough', 'Suzanna Hamilton', 'Rachel Kempson', 'Graham Crowden', 'Leslie Phillips']",,['2/26/23'],606.0,1985-12-20
Squared Love All Over Again,film,1,"['Romance', 'Comedy']",9.224,"['Adrianna Chlebicka', 'Mateusz Banasiuk', 'Mirosław Baka', 'Helena Mazur', 'Mikołaj Roznerski', 'Krzysztof Czeczot', 'Monika Krzywkowska', 'Jacek Knap', 'Tomasz Karolak', 'Ewa Kolasińska']",,['2/25/23'],1074656.0,2023-02-13
The Pale Blue Eye,film,1,"['Mystery', 'Thriller']",101.521,"['Christian Bale', 'Harry Melling', 'Lucy Boynton', 'Toby Jones', 'Simon McBurney', 'Timothy Spall', 'Robert Duvall', 'Harry Lawtey', 'Gillian Anderson', 'Charlotte Gainsbourg']",,['1/12/23'],800815.0,2022-12-22
Indecent Proposal,film,1,"['Romance', 'Drama']",21.56,"['Robert Redford', 'Demi Moore', 'Woody Harrelson', 'Seymour Cassel', 'Oliver Platt', 'Billy Bob Thornton', 'Billy Connolly', 'Rip Taylor', 'Pierre Epstein', 'Joel Brooks']",,['1/6/23'],4478.0,1993-04-07
Out of Sight,film,1,"['Romance', 'Comedy', 'Crime']",11.661,"['George Clooney', 'Jennifer Lopez', 'Ving Rhames', 'Don Cheadle', 'Steve Zahn', 'Dennis Farina', 'Catherine Keener', 'Isaiah Washington', 'Albert Brooks', 'Luis Guzmán']",,['1/1/23'],1389.0,1998-06-26
Airplane!,film,1,['Comedy'],28.332,"['Robert Hays', 'Julie Hagerty', 'Leslie Nielsen', 'Kareem Abdul-Jabbar', 'Lloyd Bridges', 'Peter Graves', 'Lorna Patterson', 'Robert Stack', 'Jim Abrahams', 'Jonathan Banks']",,['12/19/22'],813.0,1980-07-02
Inglourious Basterds,film,1,"['Drama', 'Thriller', 'War']",49.227,"['Brad Pitt', 'Mélanie Laurent', 'Christoph Waltz', 'Eli Roth', 'Michael Fassbender', 'Diane Kruger', 'Daniel Brühl', 'Til Schweiger', 'Gedeon Burkhard', 'Jacky Ido']",,['12/11/22'],16869.0,2009-08-19
Hustle,film,1,"['Drama', 'Comedy']",51.088,"['Adam Sandler', 'Queen Latifah', 'Juancho Hernangómez', 'Ben Foster', 'Kenny Smith', 'Anthony Edwards', 'Robert Duvall', 'Jordan Hull', 'María Botto', 'Ainhoa Pillet']",,['11/19/22'],705861.0,2022-06-03
Blonde,film,1,['Drama'],33.645,"['Ana de Armas', 'Adrien Brody', 'Bobby Cannavale', 'Sara Paxton', 'Lucy DeVito', 'Julianne Nicholson', 'Scoot McNairy', 'Xavier Samuel', 'Caspar Phillipson', 'Evan Williams']",,['9/30/22'],301502.0,2022-09-16
ATHENA,film,1,['Drama'],111.431,"['Dali Benssalah', 'Anthony Bajon', 'Alexis Manenti', 'Ouassini Embarek', 'Sami Slimane', 'Radostina Rogliano', 'Karim Lasmi', 'Mehdi Abdelhakmi', 'Tarek Haddaji', 'Guy Donald Koukissa']",,['9/25/22'],852046.0,2022-09-09
"I, Superbiker",film,1,['Documentary'],1.1,"['Tommy Bridewell', 'Shane Byrne', 'Tony Carter', 'James Ellison', 'Alex Lowes']",,['9/7/22'],290632.0,2014-04-10
Hitting the Apex,film,1,['Documentary'],9.564,"['Brad Pitt', 'Valentino Rossi', 'Dani Pedrosa', 'Casey Stoner', 'Jorge Lorenzo', 'Marco Simoncelli', 'Marc Márquez']",,['9/7/22'],357681.0,2015-09-02
Eyes Wide Shut,film,1,"['Drama', 'Thriller', 'Mystery']",34.271,"['Tom Cruise', 'Nicole Kidman', 'Sydney Pollack', 'Marie Richardson', 'Rade Šerbedžija', 'Todd Field', 'Vinessa Shaw', 'Alan Cumming', 'Sky du Mont', 'Fay Masterson']",,['9/4/22'],345.0,1999-07-16
Heart Parade,film,1,"['Comedy', 'Romance']",7.809,"['Anna Próchniak', 'Michał Czernecki', 'Iwo Rajski', 'Piotr Rogucki', 'Monika Krzywkowska', 'Katarzyna Zielińska', 'Grzegorz Warchoł', 'Kamil Szeptycki', 'Leszek Piskorz', 'Ina Sobala']",,['8/28/22'],982939.0,2022-06-15
The Mummy,film,1,"['Adventure', 'Action', 'Fantasy']",60.589,"['Brendan Fraser', 'Rachel Weisz', 'John Hannah', 'Arnold Vosloo', 'Patricia Velásquez', ""Kevin J. O'Connor"", 'Jonathan Hyde', 'Oded Fehr', 'Erick Avari', 'Stephen Dunham']",,['8/25/22'],564.0,1999-04-16
The Next 365 Days,film,1,"['Romance', 'Drama']",156.333,"['Anna-Maria Sieklucka', 'Michele Morrone', 'Simone Susinna', 'Magdalena Lamparska', 'Otar Saralidze', 'Ewa Kasprzyk', 'Dariusz Jakubowski', 'Ramón Langa', 'Tomasz Mandes', 'Natalia Siwiec']",,['8/21/22'],829560.0,2022-08-19
The Gray Man,film,1,"['Action', 'Thriller']",75.098,"['Ryan Gosling', 'Chris Evans', 'Ana de Armas', 'Billy Bob Thornton', 'Jessica Henwick', 'Dhanush', 'Alfre Woodard', 'Regé-Jean Page', 'Wagner Moura', 'Julia Butters']",,['8/21/22'],725201.0,2022-07-13
Top Gun,film,1,"['Romance', 'Drama', 'Action']",67.992,"['Tom Cruise', 'Kelly McGillis', 'Val Kilmer', 'Anthony Edwards', 'Tom Skerritt', 'Michael Ironside', 'John Stockwell', 'Barry Tubb', 'Rick Rossovich', 'Tim Robbins']",,['8/7/22'],744.0,1986-05-16
Aloha,film,1,"['Drama', 'Comedy', 'Romance']",14.1,"['Bradley Cooper', 'Emma Stone', 'Rachel McAdams', 'Bill Murray', 'John Krasinski', 'Danny McBride', 'Alec Baldwin', 'Bill Camp', 'Jaeden Martell', 'Danielle Rose Russell']",,['7/24/22'],222936.0,2015-05-29
Persuasion,film,1,"['Romance', 'Drama', 'Comedy']",18.691,"['Dakota Johnson', 'Cosmo Jarvis', 'Henry Golding', 'Richard E. Grant', 'Nikki Amuka-Bird', 'Ben Bailey Smith', 'Mia McKenna-Bruce', 'Izuka Hoyle', 'Nia Towle', 'Edward Bluemel']",,['7/23/22'],820912.0,2022-07-01
8 Mile,film,1,"['Drama', 'Music']",31.116,"['Eminem', 'Mekhi Phifer', 'Brittany Murphy', 'Kim Basinger', 'Michael Shannon', 'Evan Jones', 'Taryn Manning', 'Anthony Mackie', ""De'Angelo Wilson"", 'Omar Benson Miller']",,['7/19/22'],65.0,2002-11-08
Yes Man,film,1,"['Comedy', 'Romance']",29.55,"['Jim Carrey', 'Zooey Deschanel', 'Bradley Cooper', 'John Michael Higgins', 'Rhys Darby', 'Danny Masterson', 'Fionnula Flanagan', 'Terence Stamp', 'Sasha Alexander', 'Molly Sims']",,['7/10/22'],10201.0,2008-12-09
Frida,film,1,"['Drama', 'Romance']",15.394,"['Salma Hayek', 'Alfred Molina', 'Mía Maestro', 'Patricia Reyes Spíndola', 'Diego Luna', 'Roger Rees', 'Ashley Judd', 'Antonio Banderas', 'Edward Norton', 'Saffron Burrows']",,['6/23/22'],1360.0,2002-08-29
Mamma Mia!,film,1,"['Comedy', 'Romance']",26.057,"['Meryl Streep', 'Amanda Seyfried', 'Pierce Brosnan', 'Stellan Skarsgård', 'Colin Firth', 'Julie Walters', 'Christine Baranski', 'Rachel McDowall', 'Nancy Baldwin', 'Heather Emmanuel']",,['6/23/22'],11631.0,2008-07-03
The Talented Mr. Ripley,film,1,"['Thriller', 'Crime', 'Drama']",17.611,"['Matt Damon', 'Gwyneth Paltrow', 'Jude Law', 'Cate Blanchett', 'Philip Seymour Hoffman', 'Jack Davenport', 'James Rebhorn', 'Sergio Rubini', 'Philip Baker Hall', 'Celia Weston']",,['6/21/22'],1213.0,1999-12-25
A Farewell to Ozark,film,1,['Documentary'],4.669,"['Jason Bateman', 'Laura Linney', 'Julia Garner', 'Sofia Hublitz', 'Skylar Gaertner', 'Charlie Tahan', 'Lisa Emery', 'Felix Solis', 'Jessica Frances Dukes', 'Janet McTeer']",,['5/18/22'],968967.0,2022-04-29
Murder Mystery,film,1,"['Comedy', 'Mystery', 'Action']",995.199,"['Adam Sandler', 'Jennifer Aniston', 'Mark Strong', 'Mélanie Laurent', 'Jodie Turner-Smith', 'John Kani', 'Kuhoo Verma', 'Dany Boon', 'Adeel Akhtar', 'Enrique Arce']",,['5/14/22'],638974.0,2023-03-28
"8 rzeczy, których nie wiecie o facetach",film,1,['Comedy'],1.016,"['Alicja Bachleda-Curuś', 'Mikołaj Roznerski', 'Zbigniew Zamachowski', 'Maciej Zakościelny']",,['4/23/22'],910405.0,2022-01-28
The Taming of the Shrewd,film,1,"['Comedy', 'Romance']",7.276,"['Magdalena Lamparska', 'Mikołaj Roznerski', 'Piotr Cyrwus', 'Tomasz Sapryk', 'Dorota Landowska', 'Elżbieta Trzaskoś', 'Magdalena Schejbal', 'Jan Kardasiński', 'Piotr Polk', 'Mariusz Wach']",,['4/21/22'],953233.0,2022-04-13
Po prostu przyjaźń,film,1,['Comedy'],1.521,"['Agnieszka Więdłocha', 'Maciej Zakościelny', 'Magdalena Różczka', 'Piotr Stramowski', 'Bartłomiej Topa', 'Marcin Perchuć', 'Aleksandra Domańska', 'Krzysztof Stelmaszyk']",,['4/10/22'],432782.0,2017-01-06
Memoirs of a Geisha,film,1,"['Drama', 'Romance', 'History']",20.752,"['Zhang Ziyi', 'Gong Li', 'Michelle Yeoh', 'Ken Watanabe', 'Suzuka Ohgo', 'Kaori Momoi', 'Koji Yakusho', 'Youki Kudoh', 'Togo Igawa', 'Mako']",,['3/6/22'],1904.0,2005-12-06
Emma.,film,1,"['Comedy', 'Romance']",23.461,"['Anya Taylor-Joy', 'Johnny Flynn', ""Josh O'Connor"", 'Callum Turner', 'Mia Goth', 'Miranda Hart', 'Bill Nighy', 'Rupert Graves', 'Gemma Whelan', 'Amber Anderson']",,['3/4/22'],556678.0,2020-02-13
Wedding Crashers,film,1,"['Comedy', 'Romance']",19.37,"['Owen Wilson', 'Vince Vaughn', 'Christopher Walken', 'Rachel McAdams', 'Isla Fisher', 'Jane Seymour', 'Ellen Albertini Dow', ""Keir O'Donnell"", 'Bradley Cooper', 'Ron Canada']",,['2/20/22'],9522.0,2005-07-13
The Good Shepherd,film,1,"['Drama', 'Thriller', 'History']",15.415,"['Matt Damon', 'Angelina Jolie', 'Alec Baldwin', 'Tammy Blanchard', 'Billy Crudup', 'Robert De Niro', 'Keir Dullea', 'Michael Gambon', 'Martina Gedeck', 'William Hurt']",,['12/25/21'],1247.0,2006-12-11
Red Notice,film,1,"['Action', 'Comedy', 'Crime', 'Thriller']",80.982,"['Dwayne Johnson', 'Ryan Reynolds', 'Gal Gadot', 'Ritu Arya', 'Chris Diamantopoulos', 'Ivan Mbakop', 'Vincenzo Amato', 'Rafael Petardi', 'Seth Michaels', 'Sebastien Large']",,['11/27/21'],512195.0,2021-11-04
Jason Bourne,film,1,"['Action', 'Thriller', 'Mystery']",30.483,"['Matt Damon', 'Tommy Lee Jones', 'Alicia Vikander', 'Vincent Cassel', 'Julia Stiles', 'Riz Ahmed', 'Joe Kennard', 'Amy De Bhrún', 'Ato Essandoh', 'Scott Shepherd']",,['11/21/21'],324668.0,2016-07-27
Career Girl,film,1,['Music'],1.866,"['Frances Langford', 'Edward Norris', 'Iris Adrian', 'Craig Woods', 'Linda Brent', 'Alex Craig', 'Ariel Heath', 'Lorraine Krueger', 'Gladys Blake', 'Charles Judels']",,['11/7/21'],117392.0,1944-01-11
Bad Boys for Life,film,1,"['Thriller', 'Action', 'Crime']",45.808,"['Will Smith', 'Martin Lawrence', 'Paola Nuñez', 'Vanessa Hudgens', 'Alexander Ludwig', 'Charles Melton', 'Kate del Castillo', 'Nicky Jam', 'Joe Pantoliano', 'Theresa Randle']",,['10/25/21'],38700.0,2020-01-15
The Matrix,film,1,"['Action', 'Science Fiction']",57.324,"['Keanu Reeves', 'Laurence Fishburne', 'Carrie-Anne Moss', 'Hugo Weaving', 'Joe Pantoliano', 'Marcus Chong', 'Anthony Ray Parker', 'Matt Doran', 'Gloria Foster', 'Belinda McClory']",,['9/18/21'],603.0,1999-03-30
The Tourist,film,1,"['Action', 'Thriller', 'Romance']",25.166,"['Johnny Depp', 'Angelina Jolie', 'Paul Bettany', 'Timothy Dalton', 'Steven Berkoff', 'Rufus Sewell', 'Christian De Sica', 'Alessio Boni', 'Daniele Pecci', 'Giovanni Guidelli']",,['8/22/21'],37710.0,2010-12-08
My Best Friend's Wedding,film,1,"['Comedy', 'Romance']",6.11,"['Ana Serradilla', 'Miguel Ángel Silvestre', 'Carlos Ferro', 'Natasha Dupeyrón', 'Minnie West', 'Mónica Huarte', 'Patricia Bernal', 'Pedro Mira', 'Reynaldo Rossano', 'Emanuel Lattanzio']",,['8/22/21'],555801.0,2019-02-14
Desperado,film,1,"['Thriller', 'Action', 'Crime']",21.613,"['Antonio Banderas', 'Salma Hayek', 'Joaquim de Almeida', 'Steve Buscemi', 'Cheech Marin', 'Carlos Gómez', 'Quentin Tarantino', 'Tito Larriva', 'Angel Aviles', 'Danny Trejo']",,['8/21/21'],8068.0,1995-08-25
Planet Single,film,1,"['Comedy', 'Romance']",5.159,"['Maciej Stuhr', 'Agnieszka Więdłocha', 'Weronika Książkiewicz', 'Tomasz Karolak', 'Joanna Jarmołowicz', 'Ewa Błaszczyk', 'Michał Czernecki', 'Danuta Stenka', 'Paweł Domagała', 'Katarzyna Bujakiewicz']",,['8/13/21'],383682.0,2016-02-05
Shrek the Third,film,1,"['Fantasy', 'Adventure', 'Animation', 'Comedy', 'Family']",70.102,"['Mike Myers', 'Eddie Murphy', 'Cameron Diaz', 'Antonio Banderas', 'Julie Andrews', 'John Cleese', 'Rupert Everett', 'Eric Idle', 'Justin Timberlake', 'Susanne Blakeslee']",,['8/8/21'],810.0,2007-05-17
You've Got Mail,film,1,"['Comedy', 'Romance']",21.948,"['Tom Hanks', 'Meg Ryan', 'Greg Kinnear', 'Parker Posey', 'Steve Zahn', 'Dave Chappelle', 'Dabney Coleman', 'Jean Stapleton', 'Heather Burns', 'John Randolph']",,['8/2/21'],9489.0,1998-12-17
Forrest Gump,film,1,"['Comedy', 'Drama', 'Romance']",52.321,"['Tom Hanks', 'Robin Wright', 'Gary Sinise', 'Sally Field', 'Mykelti Williamson', 'Michael Conner Humphreys', 'Hanna Hall', 'Haley Joel Osment', 'Siobhan Fallon Hogan', 'Rebecca Williams']",,['7/17/21'],13.0,1994-06-23
Me Before You,film,1,"['Drama', 'Romance']",94.875,"['Emilia Clarke', 'Sam Claflin', 'Janet McTeer', 'Charles Dance', 'Brendan Coyle', 'Jenna Coleman', 'Matthew Lewis', 'Samantha Spiro', 'Stephen Peacocke', 'Vanessa Kirby']",,['7/1/21'],296096.0,2016-06-01
Gemini Man,film,1,"['Science Fiction', 'Action', 'Thriller']",21.18,"['Will Smith', 'Mary Elizabeth Winstead', 'Clive Owen', 'Benedict Wong', 'Douglas Hodge', 'Ralph Brown', 'Linda Emond', 'Ilia Volok', 'E.J. Bonilla', 'Victor Hugo']",,['6/24/21'],453405.0,2019-10-02
Fatherhood,film,1,"['Drama', 'Comedy']",19.876,"['Kevin Hart', 'Melody Hurd', 'Alfre Woodard', 'DeWanda Wise', 'Lil Rel Howery', 'Anthony Carrigan', 'Deborah Ayorinde', 'Thedra Porter', 'Frankie Faison', 'Paul Reiser']",,['6/19/21'],607259.0,2021-06-18
Ocean's Eleven,film,1,"['Thriller', 'Crime']",31.214,"['George Clooney', 'Matt Damon', 'Andy García', 'Brad Pitt', 'Julia Roberts', 'Casey Affleck', 'Scott Caan', 'Elliott Gould', 'Eddie Jemison', 'Bernie Mac']",,['6/13/21'],161.0,2001-12-07
Fifty Shades of Grey,film,1,"['Drama', 'Romance', 'Thriller']",124.447,"['Dakota Johnson', 'Jamie Dornan', 'Jennifer Ehle', 'Eloise Mumford', 'Victor Rasuk', 'Luke Grimes', 'Marcia Gay Harden', 'Rita Ora', 'Max Martini', 'Callum Keith Rennie']",,['5/24/21'],216015.0,2015-02-11
Interstellar,film,1,"['Adventure', 'Drama', 'Science Fiction']",121.151,"['Matthew McConaughey', 'Anne Hathaway', 'Jessica Chastain', 'Bill Irwin', 'Ellen Burstyn', 'Michael Caine', 'Mackenzie Foy', 'Casey Affleck', 'John Lithgow', 'Wes Bentley']",,['4/16/21'],157336.0,2014-11-05
Blade Runner 2049,film,1,"['Science Fiction', 'Drama']",67.092,"['Ryan Gosling', 'Harrison Ford', 'Ana de Armas', 'Sylvia Hoeks', 'Robin Wright', 'Jared Leto', 'Mackenzie Davis', 'Carla Juri', 'Lennie James', 'Sean Young']",,['4/16/21'],335984.0,2017-10-04
Steve Jobs,film,1,"['Drama', 'History']",14.812,"['Michael Fassbender', 'Kate Winslet', 'Seth Rogen', 'Jeff Daniels', 'Michael Stuhlbarg', 'Katherine Waterston', 'Perla Haney-Jardine', 'Ripley Sobo', 'Makenzie Moss', 'Sarah Snook']",,['4/11/21'],321697.0,2015-10-09
The Founder,film,1,"['Drama', 'History']",24.271,"['Michael Keaton', 'Nick Offerman', 'John Carroll Lynch', 'Linda Cardellini', 'Patrick Wilson', 'B.J. Novak', 'Laura Dern', 'Justin Randell Brooke', 'Kate Kneeland', 'Wilbur Fitzgerald']",,['3/24/21'],310307.0,2016-09-13
The Other Boleyn Girl,film,1,"['Drama', 'Romance', 'History']",23.406,"['Natalie Portman', 'Scarlett Johansson', 'Eric Bana', 'Jim Sturgess', 'Mark Rylance', 'Kristin Scott Thomas', 'David Morrissey', 'Benedict Cumberbatch', 'Oliver Coleman', 'Ana Torrent']",,['2/20/21'],12184.0,2008-02-28
Squared Love,film,1,"['Romance', 'Comedy']",12.651,"['Adrianna Chlebicka', 'Mateusz Banasiuk', 'Mirosław Baka', 'Anna Smołowik', 'Krzysztof Czeczot', 'Wojciech Kalarus', 'Bartłomiej Kotschedoff', 'Agnieszka Żulewska', 'Tomasz Karolak', 'Jacek Knap']",,['2/14/21'],787298.0,2021-02-11
Bad Luck Good Love,film,1,"['Comedy', 'Romance']",2.198,"['Barbara Kurdej-Szatan', 'Jan Frycz', 'Mikołaj Roznerski', 'Tomasz Karolak', 'Maria Dębska', 'Anna Prus', 'Krzysztof Czeczot', 'Anna Dereszowska']",,['2/7/21'],570648.0,2018-12-25
Rocketman,film,1,"['Music', 'Drama', 'History']",25.679,"['Taron Egerton', 'Jamie Bell', 'Richard Madden', 'Bryce Dallas Howard', 'Gemma Jones', 'Steven Mackintosh', 'Tom Bennett', 'Matthew Illesley', 'Kit Connor', 'Charlie Rowe']",,['2/7/21'],504608.0,2019-05-17
The King,film,1,"['Action', 'Adventure', 'History', 'Drama', 'War']",1436.725,"['Alexander Dreymon', 'Mark Rowley', 'Arnas Fedaravicius', 'Harry Gilby', 'Laurie Davidson', 'Cavan Clerkin', 'James Northcote', 'Elaine Cassidy', 'Pekka Strang', 'Rod Hallett']",,['1/6/21'],948713.0,2023-04-14
Mayday,film,1,"['Mystery', 'Fantasy', 'Thriller', 'Action', 'Drama']",6.849,"['Grace Van Patten', 'Mia Goth', 'Havana Rose Liu', 'SoKo', 'Juliette Lewis', 'Théodore Pellerin', 'Frano Mašković', 'Zlatko Burić', 'Nathaniel Allen', ""Hyoie O'Grady""]",,['1/5/21'],672521.0,2021-10-01
MANK,film,1,"['Drama', 'History']",13.435,"['Gary Oldman', 'Amanda Seyfried', 'Lily Collins', 'Arliss Howard', 'Tom Pelphrey', 'Sam Troughton', 'Ferdinand Kingsley', 'Tuppence Middleton', 'Tom Burke', 'Joseph Cross']",,['1/4/21'],614560.0,2020-11-13
All My Friends Are Dead,film,1,"['Comedy', 'Drama', 'Thriller']",8.247,"['Julia Wieniawa-Narkiewicz', 'Mateusz Więcławek', 'Adam Woronowicz', 'Monika Krzywkowska', 'Paulina Gałązka', 'Aleksandra Pisula', 'Adam Turczyk', 'Nikodem Rozbicki', 'Katarzyna Chojnacka', 'Konrad Zygadlo']",,['1/3/21'],780154.0,2020-12-28
Holidate,film,1,"['Comedy', 'Romance']",16.08,"['Emma Roberts', 'Luke Bracey', 'Kristin Chenoweth', 'Frances Fisher', 'Andrew Bachelor', 'Manish Dayal', 'Jessica Capshaw', 'Alex Moffat', 'Cynthy Wu', 'Jake Manley']",,['12/14/20'],615665.0,2020-10-27
Marie Antoinette,film,1,"['Drama', 'History']",20.551,"['Kirsten Dunst', 'Jason Schwartzman', 'Steve Coogan', 'Judy Davis', 'Rip Torn', 'Rose Byrne', 'Asia Argento', 'Molly Shannon', 'Shirley Henderson', 'Danny Huston']",,['12/6/20'],1887.0,2006-05-24
Erotica 2022,film,1,['Drama'],2.414,"['Małgorzata Bela', 'Agnieszka Żulewska', 'Julian Świeżewski', 'Agata Buzek', 'Ignacy Liss', 'Andrzej Konopka', 'Sebastian Stankiewicz', 'Monika Pikuła', 'Sebastian Pawlak', 'Mirosław Zbrojewicz']",,['12/1/20'],768439.0,2020-11-25
A Star Is Born,film,1,"['Music', 'Drama', 'Romance']",25.509,"['Bradley Cooper', 'Lady Gaga', 'Sam Elliott', 'Andrew Dice Clay', 'Rafi Gavron', 'Anthony Ramos', 'Dave Chappelle', 'Marlon Williams', 'Brandi Carlile', 'Ron Rifkin']",,['11/29/20'],332562.0,2018-09-20
"7 rzeczy, których nie wiecie o facetach",film,1,['Comedy'],1.555,"['Alicja Bachleda-Curuś', 'Dominika Kluźniak', 'Aleksandra Hamkało', 'Zbigniew Zamachowski', 'Maciej Zakościelny', 'Mikołaj Roznerski', 'Leszek Lichota', 'Paweł Domagała', 'Dariusz Maciborek', 'Joanna Opozda']",,['11/24/20'],388340.0,2016-02-26
The Social Dilemma,film,1,"['Documentary', 'Drama']",16.361,"['Skyler Gisondo', 'Kara Hayward', 'Vincent Kartheiser', 'Tristan Harris', 'Jaron Lanier', 'Sophia Hammons', 'Catalina Garayoa', 'Barbara Gehring', 'Chris Grundy', 'Vic Alejandro']",,['10/18/20'],656690.0,2020-01-26
Message in a Bottle,film,1,"['Romance', 'Drama']",11.611,"['Kevin Costner', 'Robin Wright', 'Paul Newman', 'John Savage', 'Illeana Douglas', 'Robbie Coltrane', 'Jesse James', 'Bethel Leslie', 'Tom Aldredge', 'Viveka Davis']",,['10/8/20'],10207.0,1999-02-22
The Theory of Everything,film,1,"['Drama', 'Romance']",26.875,"['Eddie Redmayne', 'Felicity Jones', 'Charlie Cox', 'Emily Watson', 'Simon McBurney', 'David Thewlis', 'Maxine Peake', 'Harry Lloyd', 'Tom Prior', 'Sophie Perry']",,['9/24/20'],266856.0,2014-11-26
"Love, Guaranteed",film,1,"['Romance', 'Comedy']",8.864,"['Rachael Leigh Cook', 'Damon Wayans Jr.', 'Heather Graham', 'Caitlin Howden', 'Brendan Taylor', 'Sebastian Billingsley-Rodriguez', 'Sean Amsing', 'Lisa Durupt', 'Alvin Sanders', 'Jed Rees']",,['9/21/20'],644090.0,2020-09-02
Music and Lyrics,film,1,"['Comedy', 'Music', 'Romance']",16.394,"['Drew Barrymore', 'Hugh Grant', 'Toni Trucks', 'Brad Garrett', 'Haley Bennett', 'Brooke Tansley', 'Aasif Mandvi', 'Zak Orth', 'Scott Porter', 'Nick Bacon']",,['9/19/20'],11172.0,2007-02-09
How to Lose a Guy in 10 Days,film,1,"['Comedy', 'Romance']",20.829,"['Kate Hudson', 'Matthew McConaughey', 'Kathryn Hahn', 'Annie Parisse', 'Adam Goldberg', 'Thomas Lennon', 'Michael Michele', 'Shalom Harlow', 'Robert Klein', 'Bebe Neuwirth']",,['9/17/20'],9919.0,2003-02-07
The Bodyguard,film,1,"['Thriller', 'Action', 'Drama', 'Music', 'Romance']",22.821,"['Whitney Houston', 'Kevin Costner', 'Gary Kemp', 'Bill Cobbs', 'Ralph Waite', 'Tomas Arana', 'Michele Lamar Richards', 'Mike Starr', 'Christopher Birt', 'DeVaughn Nixon']",,['9/16/20'],619.0,1992-11-25
Basic Instinct,film,1,"['Thriller', 'Mystery']",25.109,"['Michael Douglas', 'Sharon Stone', 'George Dzundza', 'Jeanne Tripplehorn', 'Leilani Sarelle', 'Denis Arndt', 'Bruce A. Young', 'Chelcie Ross', 'Dorothy Malone', 'Wayne Knight']",,['9/14/20'],402.0,1992-03-20
Scent of a Woman,film,1,['Drama'],24.085,"[""Chris O'Donnell"", 'Al Pacino', 'James Rebhorn', 'Gabrielle Anwar', 'Philip Seymour Hoffman', 'Bradley Whitford', 'Richard Venture', 'June Squibb', 'Frances Conroy', 'Rochelle Oliver']",,['8/14/20'],9475.0,1992-12-23
Midnight in Paris,film,1,"['Fantasy', 'Comedy', 'Romance']",17.107,"['Owen Wilson', 'Rachel McAdams', 'Kurt Fuller', 'Mimi Kennedy', 'Michael Sheen', 'Nina Arianda', 'Marion Cotillard', 'Léa Seydoux', 'Carla Bruni', 'Maurice Sonnenberg']",,['7/18/20'],59436.0,2011-05-11
Elizabeth,film,1,"['Drama', 'History']",20.942,"['Cate Blanchett', 'Joseph Fiennes', 'Geoffrey Rush', 'Christopher Eccleston', 'John Gielgud', 'Richard Attenborough', 'Fanny Ardant', 'Éric Cantona', 'Vincent Cassel', 'Kathy Burke']",,['5/31/20'],4518.0,1998-09-13
Meet Joe Black,film,1,"['Fantasy', 'Drama', 'Romance']",59.629,"['Brad Pitt', 'Anthony Hopkins', 'Claire Forlani', 'Jake Weber', 'Marcia Gay Harden', 'Jeffrey Tambor', 'June Squibb', 'Gene Canfield', 'Suzanne Hevner', 'Stephen Adly Guirgis']",,['5/31/20'],297.0,1998-11-12
Fast Five,film,1,"['Action', 'Thriller', 'Crime']",18.491,"['Vin Diesel', 'Paul Walker', 'Dwayne Johnson', 'Jordana Brewster', 'Tyrese Gibson', 'Ludacris', 'Matt Schulze', 'Sung Kang', 'Gal Gadot', 'Tego Calderon']",,['5/31/20'],51497.0,2011-04-20
